CODI_ACCES,ADRECA,EPIGRAF_IAE,EPIGRAF_DESC,LAT,LNG,WKT
"100700900069971207130","C. de la Mare de Dxu de l'Esperanxa, 50","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5499394182595","2.44377495576293","POINT (2.44377495576293 41.5499394182595)"
"100700900069821507130","C. de la Mare Alfonsa Cavxn, 9","6732","OTROS CAFES Y BARES","41.5492341293865","2.44872195184592","POINT (2.44872195184592 41.5492341293865)"
"100700900070623207130","C. de la Mare de Dxu del Corredor, 35","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5375617025214","2.42655805240966","POINT (2.42655805240966 41.5375617025214)"
"100700900070165207130","C. de la Mare de Dxu de La Cisa , 55","6911","REPARACION ART. ELECTRODOMESTICOS","41.5367389706122","2.42627597758084","POINT (2.42627597758084 41.5367389706122)"
"100700900992062307130","CAMI del Mig, 81","6541","COM.MEN.VEHICULOS TERRESTRES","41.5354313377286","2.42735140549811","POINT (2.42735140549811 41.5354313377286)"
"100700900070296907130","C. de la Verge de La Fuensanta, 1","6732","OTROS CAFES Y BARES","41.5414512272566","2.42645963467562","POINT (2.42645963467562 41.5414512272566)"
"100700900069904907130","C. de la Mare de Dxu de l'Esperanxa, 12","6461","COM.MEN.TABACOS EN EXPENDIDURIA","41.5483932222677","2.44238894934625","POINT (2.44238894934625 41.5483932222677)"
"100700900070694707130","C. de la Mare de Dxu dels xngels, 49","5013","ALBAILERIA Y PEQ. TRABAJOS CONSTRUCCION","41.5500639275322","2.44339390488646","POINT (2.44339390488646 41.5500639275322)"
"100700900070169607130","C. de la Mare de Dxu de La Cisa , 57","9331","ENSEN. CONDUCCION VEHICULOS","41.5366932284092","2.42618122441967","POINT (2.42618122441967 41.5366932284092)"
"100700900070090607130","C. de la Mare de Dxu de La Cisa , 18","9722","SALONES E INSTITUTOS DE BELLEZA","41.5375039240088","2.4272203236883","POINT (2.4272203236883 41.5375039240088)"
"100700900069917707130","C. de la Mare de Dxu de l'Esperanxa, 18","6622","COM.MEN.TODA CLASE ART. EN OTROS LOCALES","41.5485423829403","2.44253617309232","POINT (2.44253617309232 41.5485423829403)"
"100700900070177607130","C. de la Mare de Dxu de La Cisa , 59","9722","SALONES E INSTITUTOS DE BELLEZA","41.5366384218619","2.42606813551195","POINT (2.42606813551195 41.5366384218619)"
"100700900070017207130","C. de la Mare de Dxu de l'Esperanxa, 78","3199","TALLERES MECANICOS NCOP","41.5509161561209","2.44440027408617","POINT (2.44440027408617 41.5509161561209)"
"100700900069848207130","C. de la Mare de Dxu de l'Esperanxa, 2","6471","COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS","41.5480710150429","2.44211146456965","POINT (2.44211146456965 41.5480710150429)"
"100700900069932107130","C. de la Mare de Dxu de l'Esperanxa, 24","6732","OTROS CAFES Y BARES","41.5487295216323","2.44275342900088","POINT (2.44275342900088 41.5487295216323)"
"100700900070427607130","C. de la Verge de las Maravillas, 28","834","SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA","41.5405286061374","2.42588645457498","POINT (2.42588645457498 41.5405286061374)"
"100700900070244607130","C. de la Mare de Dxu de La Cisa , 89","9799","OTROS SERVICIOS PERSONALES NCOP","41.536091875465","2.42474262781613","POINT (2.42474262781613 41.536091875465)"
"100700900069876607130","C. de la Mare de Dxu de l'Esperanxa, 3","6732","OTROS CAFES Y BARES","41.5481041903642","2.44199888837622","POINT (2.44199888837622 41.5481041903642)"
"100700900070142807130","C. de la Mare de Dxu de La Cisa , 44","6424","COM.MEN.CARNICERIAS","41.53709778903","2.42675005786093","POINT (2.42675005786093 41.53709778903)"
"100700900070427607130","C. de la Verge de las Maravillas, 28","834","ODONTOLOGOS","41.5405286061374","2.42588645457498","POINT (2.42588645457498 41.5405286061374)"
"100700900070536507130","C. de la Mare de Dxu del Corredor, 9","6421","COM.MEN.CARNES,HUEVOS,CAZA Y GRANJA","41.537888624955","2.4269497547603","POINT (2.4269497547603 41.537888624955)"
"100700900070110807130","C. de la Mare de Dxu de La Cisa , 28","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5373234680851","2.42701092825961","POINT (2.42701092825961 41.5373234680851)"
"100700900070644207130","C. de la Mare de Dxu del Corredor, 43","6732","OTROS CAFES Y BARES","41.5374212576791","2.42639052622116","POINT (2.42639052622116 41.5374212576791)"
"100700900070666907130","C. de la Mare de Dxu dels xngels, 14","8499","OTROS SERVICIOS INDEPENDIENTES NCOP","41.5501265828765","2.44182156624866","POINT (2.44182156624866 41.5501265828765)"
"100700900070536507130","C. de la Mare de Dxu del Corredor, 9","6732","OTROS CAFES Y BARES","41.537888624955","2.4269497547603","POINT (2.4269497547603 41.537888624955)"
"100700900086433607130","C. de l'Energia, 18","6154","COM.MAY.APAR.Y MAT. ELECTRONICO","41.5514619005638","2.45305192621366","POINT (2.45305192621366 41.5514619005638)"
"100700900070157007130","C. de la Mare de Dxu de La Cisa , 53","6732","OTROS CAFES Y BARES","41.5367825812956","2.42636632927587","POINT (2.42636632927587 41.5367825812956)"
"100700900070200407130","C. de la Mare de Dxu de La Cisa , 67","6732","OTROS CAFES Y BARES","41.5364520942196","2.42568440175463","POINT (2.42568440175463 41.5364520942196)"
"100700900070718407130","AV. del Maresme, 51","8499","OTROS SERVICIOS INDEPENDIENTES NCOP","41.5304861857393","2.43814923561263","POINT (2.43814923561263 41.5304861857393)"
"100700900070734607130","AV. del Maresme, 133","6541","COM.MEN.VEHICULOS TERRESTRES","41.53168328511","2.44244343027521","POINT (2.44244343027521 41.53168328511)"
"100700900069732407130","C. de la Maratx, 70","6121","COM.MAY.PTOS.ALIMENTIC.BEBIDAS Y TABACOS","41.5359307060261","2.42556811809057","POINT (2.42556811809057 41.5359307060261)"
"100700900070463407130","C. de la Mare de Dxu de Nxria, 8","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.542910211787","2.42727464166192","POINT (2.42727464166192 41.542910211787)"
"100700900070216807130","C. de la Mare de Dxu de La Cisa , 75","811","BANCA","41.5362426682485","2.42517916258849","POINT (2.42517916258849 41.5362426682485)"
"100700900070735507130","AV. del Maresme, 130","6912","REPARACION AUTOMOVILES Y BICICLETAS","","",""
"100700900060262207130","C. de Cuba, 4","7511","GUARDIA Y CUSTODIA VEHICULOS EN GARAJES","41.5380560796857","2.43953905019253","POINT (2.43953905019253 41.5380560796857)"
"100700900070708007130","AV. del Maresme, 1","6472","COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2","41.5298711329693","2.43600304419973","POINT (2.43600304419973 41.5298711329693)"
"100700900070216807130","C. de la Mare de Dxu de La Cisa , 75","811","PROFESIONALES LIMPIEZA","41.5362426682485","2.42517916258849","POINT (2.42517916258849 41.5362426682485)"
"100700900069782007130","C. de la Maratx, 84","6732","OTROS CAFES Y BARES","41.5357182673409","2.42495276328606","POINT (2.42495276328606 41.5357182673409)"
"100700900068318107130","C. de Lepant, 48","6596","COM.MEN.JUGUETES,ART.DEPORTE,ARMAS...","41.5352961785978","2.44478876536158","POINT (2.44478876536158 41.5352961785978)"
"100700900070711607130","AV. del Maresme, 28","6541","COM.MEN.VEHICULOS TERRESTRES","41.5295703996539","2.43612910694672","POINT (2.43612910694672 41.5295703996539)"
"100700900070724507130","AV. del Maresme, 71","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5309154059583","2.43964952410738","POINT (2.43964952410738 41.5309154059583)"
"100700900069427107130","C. de Malgrat, 35","453","CONFECC. TODA CLASE PRENDAS VESTIR","41.5489915318512","2.4287810256034","POINT (2.4287810256034 41.5489915318512)"
"100700900069160707130","C. de Martin Luther King, 3","6541","COM.MEN.VEHICULOS TERRESTRES","41.5502749466875","2.44980194217156","POINT (2.44980194217156 41.5502749466875)"
"100700900070711607130","AV. del Maresme, 28","6713","RESTAURANTES DE TRES TENEDORES","41.5295703996539","2.43612910694672","POINT (2.43612910694672 41.5295703996539)"
"100700900070725407130","AV. del Maresme, 93","6912","REPARACION AUTOMOVILES Y BICICLETAS","41.5312525715213","2.44083116920122","POINT (2.44083116920122 41.5312525715213)"
"100700900069431107130","C. de Malgrat, 37","6732","OTROS CAFES Y BARES","41.5490241961334","2.4287116654763","POINT (2.4287116654763 41.5490241961334)"
"100700900069185907130","C. de Magx Raventxs, 9","3922","FAB. APARATOS PROTESIS Y ORTOPEDIA","41.5475545297726","2.44112789935243","POINT (2.44112789935243 41.5475545297726)"
"100700904239459607130","AV. del Maresme, 40","6541","COM.MEN.VEHICULOS TERRESTRES","41.5297071867793","2.43659827079032","POINT (2.43659827079032 41.5297071867793)"
"100700900070728707130","AV. del Maresme, 99","8612","ALQUILER LOCALES INDUSTRIALES","41.5312988683565","2.4409920532532","POINT (2.4409920532532 41.5312988683565)"
"100700900068895807130","C. de Lluxs Moret, 18","6732","OTROS CAFES Y BARES","41.5381438406569","2.43047241778946","POINT (2.43047241778946 41.5381438406569)"
"100700900069185907130","C. de Magx Raventxs, 9","9429","OTROS SERV. SANITARIOS","41.5475545297726","2.44112789935243","POINT (2.44112789935243 41.5475545297726)"
"100700900070718407130","AV. del Maresme, 51","8499","OTROS SERVICIOS INDEPENDIENTES NCOP","41.5304861857393","2.43814923561263","POINT (2.43814923561263 41.5304861857393)"
"100700900070730807130","AV. del Maresme, 125","6129","COM.MAY.OTROS PTOS. ALIMENT.,HELADOS ETC","41.5315927462544","2.44222273310774","POINT (2.44222273310774 41.5315927462544)"
"100700900069141507130","C. de Lucius Marcius Optatus, 11","6732","OTROS CAFES Y BARES","41.5394771210171","2.43318814054442","POINT (2.43318814054442 41.5394771210171)"
"100700900069187707130","C. de Magx Raventxs, 11","7512","GUARDIA Y CUSTODIA VEHICULOS 'PARKING'","41.5474620820786","2.44092866383348","POINT (2.44092866383348 41.5474620820786)"
"100700900070718407130","AV. del Maresme, 51","9421","CONSULTORIOS MEDICOS, SANITARIOS...","41.5304861857393","2.43814923561263","POINT (2.43814923561263 41.5304861857393)"
"100700900070730807130","AV. del Maresme, 125","6541","COM.MEN.VEHICULOS TERRESTRES","41.5315927462544","2.44222273310774","POINT (2.44222273310774 41.5315927462544)"
"100700900069725507130","C. de la Maratx, 58","6732","OTROS CAFES Y BARES","41.5361138194284","2.42607190012393","POINT (2.42607190012393 41.5361138194284)"
"100700900070197807130","C. de la Mare de Dxu de La Cisa , 65","463","FAB. SERIE PIEZAS DE CARPINTERIA","41.5364972074636","2.42577730500497","POINT (2.42577730500497 41.5364972074636)"
"100700900071713707130","C. de Miquel Biada, 58","852","ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.","41.5373081573141","2.43542854903753","POINT (2.43542854903753 41.5373081573141)"
"100700900071350507130","C. d'Agustx Coll i Agullx, 2","436","ACABADO DE TEXTILES","41.5354197246472","2.43038881188588","POINT (2.43038881188588 41.5354197246472)"
"100700900071638607130","C. de Mxxic, 103","5013","ALBAILERIA Y PEQ. TRABAJOS CONSTRUCCION","41.5511715566718","2.44876556735617","POINT (2.44876556735617 41.5511715566718)"
"100700900070878707130","AV. del Maresme, 403","313","TRATAMIENTO Y RECUBRIMIENTO DE METALES","41.5382076829868","2.45182566813356","POINT (2.45182566813356 41.5382076829868)"
"100700900071713707130","C. de Miquel Biada, 58","852","APODERADOS Y REPRESENTANTES TAURINOS","41.5373081573141","2.43542854903753","POINT (2.43542854903753 41.5373081573141)"
"100700900071351407130","C. d'Agustx Coll i Agullx, 13","9691","SALAS DE BAILE Y DISCOTECAS","41.5350862429165","2.43067574943729","POINT (2.43067574943729 41.5350862429165)"
"100700900071650107130","C. de Francesc Milans, 4","6513","COM.MEN.LENCERIA Y CORSETERIA","41.5399449198186","2.4400892247647","POINT (2.4400892247647 41.5399449198186)"
"100700900071141107130","C. de Maria Auxiliadora, 52","861","PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS","41.5417800729162","2.42459376479801","POINT (2.42459376479801 41.5417800729162)"
"100700900071185907130","C. de Massevx, 29","4354","FAB. PRENDAS EXTERIORES DE PUNTO","41.5421294744418","2.44251931148036","POINT (2.44251931148036 41.5421294744418)"
"100700900071351407130","C. d'Agustx Coll i Agullx, 13","3141","FAB. ART. CARPINTERIA METALICA","41.5350862429165","2.43067574943729","POINT (2.43067574943729 41.5350862429165)"
"100700900071653107130","C. de Francesc Milans, 6","6632","COM.MEN.TEXTILES Y CONFECC.SIN ESTABLEC.","41.5399820321312","2.44005081380338","POINT (2.44005081380338 41.5399820321312)"
"100700900071471307130","C. de Mxxic, 38","9731","SERVICIOS FOTOGRAFICOS","41.548784117796","2.44991002539875","POINT (2.44991002539875 41.548784117796)"
"100700900071141907130","C. de Maria Auxiliadora, 54","6423","COM.MEN.CARNICERIAS-SALCHICHERIAS","41.5418057559986","2.42462525078685","POINT (2.42462525078685 41.5418057559986)"
"100700900070825607130","AV. del Maresme, 295","6472","COM.MEN.PTOS.ALIMENTICIOS MENOS 120 M2","41.5359776382227","2.44821775376991","POINT (2.44821775376991 41.5359776382227)"
"100700900070849207130","AV. del Maresme, 367","6473","COM.MEN-PTOS.ALIMENTICIOS 120 - 399 M2","41.5376530915278","2.45080330955961","POINT (2.45080330955961 41.5376530915278)"
"100700900071142707130","C. de Maria Auxiliadora, 55","6471","COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS","41.5422831052659","2.42511510904938","POINT (2.42511510904938 41.5422831052659)"
"100700900070788507130","AV. del Maresme, 275","823","DOCENTES ENSEANZA GRAL. BASICA","41.5355884248975","2.44775430049156","POINT (2.44775430049156 41.5355884248975)"
"100700900071619307130","C. de Mxxic, 91","4192","INDUST. BOLLERIA Y PASTELERIA","41.5506297826849","2.44900205920563","POINT (2.44900205920563 41.5506297826849)"
"100700900071403807130","C. de Mxxic, 11","6512","COM.MEN.PRENDAS DE VESTIR Y TOCADO","41.5479588268691","2.45002820404261","POINT (2.45002820404261 41.5479588268691)"
"100700900071429707130","C. de Mxxic, 14","6732","OTROS CAFES Y BARES","41.5479123005715","2.45017702193402","POINT (2.45017702193402 41.5479123005715)"
"100700900071593907130","C. de Mxxic, 79","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5503287191688","2.44913205223217","POINT (2.44913205223217 41.5503287191688)"
"100700900070833907130","AV. del Maresme, 309","6732","OTROS CAFES Y BARES","41.5363461277654","2.44865128258715","POINT (2.44865128258715 41.5363461277654)"
"100700900071403807130","C. de Mxxic, 11","9721","SERV. PELUQUERIA SENORAS Y CABALLEROS","41.5479588268691","2.45002820404261","POINT (2.45002820404261 41.5479588268691)"
"100700900071429707130","C. de Mxxic, 14","6424","COM.MEN.CARNICERIAS","41.5479123005715","2.45017702193402","POINT (2.45017702193402 41.5479123005715)"
"100700900070795607130","AV. del Maresme, 283","9731","SERVICIOS FOTOGRAFICOS","41.5357741622026","2.4479757395925","POINT (2.4479757395925 41.5357741622026)"
"100700900071086707130","C. de Maria Auxiliadora, 6","463","FAB. SERIE PIEZAS DE CARPINTERIA","41.5407605962825","2.42410609177578","POINT (2.42410609177578 41.5407605962825)"
"100700900071113107130","C. de Maria Auxiliadora, 28","6471","COM.MEN.PTOS.ALIMENTICIOS Y BEBIDAS","41.541295219605","2.424238463548","POINT (2.424238463548 41.541295219605)"
"100700900071696107130","C. de Miquel Biada, 56","9722","SALONES E INSTITUTOS DE BELLEZA","41.5373412772825","2.43560170143229","POINT (2.43560170143229 41.5373412772825)"
"100700900070795607130","AV. del Maresme, 283","9731","SERVICIOS FOTOGRAFICOS","41.5357741622026","2.4479757395925","POINT (2.4479757395925 41.5357741622026)"
"100700900071385807130","C. de Mxxic, 6","6732","OTROS CAFES Y BARES","41.5475895443587","2.45026343131872","POINT (2.45026343131872 41.5475895443587)"
"100700900071690207130","C. de Miquel Biada, 48","6516","COM.MEN.CALZADO Y COMPLEMENTOS PIEL","41.5374227713817","2.43602835608249","POINT (2.43602835608249 41.5374227713817)"
"100700900071536607130","C. de Mxxic, 62","6732","OTROS CAFES Y BARES","41.5501038074193","2.44935645272183","POINT (2.44935645272183 41.5501038074193)"
"100700900071295807130","C. de Juan Melxndez Valdxs, 27","712","TTE. FERROVIARIO DE VIA ESTRECHA","41.5433483805004","2.4414271289089","POINT (2.4414271289089 41.5433483805004)"
"100700900070783307130","AV. del Maresme, 259","6732","OTROS CAFES Y BARES","41.5350909591122","2.44716420363742","POINT (2.44716420363742 41.5350909591122)"
"100700900071777507130","C. de Miquel Biada, 75","6532","COM.MEN.APARATOS DE USO DOMESTICO","41.5375424036597","2.43594722633465","POINT (2.43594722633465 41.5375424036597)"
"100700900071791507130","C. de Miquel Biada, 81","6593","COM.MEN.APARATOS MEDICOS, ORTOPEDICOS","41.5374973063906","2.43570465311984","POINT (2.43570465311984 41.5374973063906)"
"100700900071295807130","C. de Juan Melxndez Valdxs, 27","712","AGENTES Y CORREDORES DE SEGUROS","41.5433483805004","2.4414271289089","POINT (2.4414271289089 41.5433483805004)"
"100700900070785907130","AV. del Maresme, 273","9697","OTRAS MAQUINAS AUTOMATICAS","41.5355550124271","2.4477144657773","POINT (2.4477144657773 41.5355550124271)"
"100700900071777507130","C. de Miquel Biada, 75","6522","COM.MEN.PTOS.DROGUERIA,PERFUMERIA","41.5375424036597","2.43594722633465","POINT (2.43594722633465 41.5375424036597)"
"100700900070987107130","AV. del Maresme, 465","6541","COM.MEN.VEHICULOS TERRESTRES","41.5397765680436","2.45412670838628","POINT (2.45412670838628 41.5397765680436)"
"100700900071308707130","C. de Juan Melxndez Valdxs, 35","9339","OTROS ACTIV. ENSExANZA","41.5432918204313","2.44119791862843","POINT (2.44119791862843 41.5432918204313)"
"100700900070788507130","AV. del Maresme, 275","823","OTRAS ENTIDADES ASEGURADORAS","41.5355884248975","2.44775430049156","POINT (2.44775430049156 41.5355884248975)"
"100700900079081707130","C. de Sant Francesc d'Assxs, 16","6597","COM.MEN.SEMILLAS,ABONOS,FLORES,PLANTAS","41.541343340954","2.44609054895856","POINT (2.44609054895856 41.541343340954)"
"100700900071275807130","C. de Juan Melxndez Valdxs, 11","837","PROTESICOS E HIGIENISTAS DENTALES","41.5435271716673","2.44214462765148","POINT (2.44214462765148 41.5435271716673)"
