ZONA,CODI_US,DESCRIPCIO_US,LAT,LNG,WKT
"Usos Sòl","FONS","Fons","41,5657014676718","2,42621004505437","POINT (2.42621004505437 41.5657014676718)"
"Usos Sòl","INT","Interior","41,5573867677709","2,45377444531873","POINT (2.45377444531873 41.5573867677709)"
"Usos Sòl","TR","Transit Reduït","41,5578805712242","2,45242023608169","POINT (2.45242023608169 41.5578805712242)"
"Usos Sòl","FONS","Fons","41,5609541183071","2,45429489516753","POINT (2.45429489516753 41.5609541183071)"
"Usos Sòl","INT","Interior","41,5438280404544","2,4262607758858","POINT (2.4262607758858 41.5438280404544)"
"Usos Sòl","INT","Interior","41,5441766883968","2,42678751169237","POINT (2.42678751169237 41.5441766883968)"
"Usos Sòl","INT","Interior","41,5437399007328","2,4251532109195","POINT (2.4251532109195 41.5437399007328)"
"Usos Sòl","INT","Interior","41,5431034041098","2,42568210150846","POINT (2.42568210150846 41.5431034041098)"
"Usos Sòl","INT","Interior","41,543579633913","2,4258510609225","POINT (2.4258510609225 41.543579633913)"
"Usos Sòl","ZV","Zona Verda","41,5258204162562","2,43022959124993","POINT (2.43022959124993 41.5258204162562)"
"Usos Sòl","ZV","Zona Verda","41,5277062094726","2,43236371831621","POINT (2.43236371831621 41.5277062094726)"
"Usos Sòl","ESC","Escola","41,5276612089892","2,43462464956428","POINT (2.43462464956428 41.5276612089892)"
"Usos Sòl","FONS","Fons","41,5209006087479","2,4259836407625","POINT (2.4259836407625 41.5209006087479)"
"Usos Sòl","EQ","Equipament","41,5216191202812","2,42742332694971","POINT (2.42742332694971 41.5216191202812)"
"Usos Sòl","FONS","Fons","41,5627198761853","2,45505231895255","POINT (2.45505231895255 41.5627198761853)"
"Usos Sòl","FONS","Fons","41,5626471337946","2,455937620554","POINT (2.455937620554 41.5626471337946)"
"Usos Sòl","INT","Interior","41,5430505611589","2,42636810138257","POINT (2.42636810138257 41.5430505611589)"
"Usos Sòl","INT","Interior","41,5426248090737","2,42571165127701","POINT (2.42571165127701 41.5426248090737)"
"Usos Sòl","INT","Interior","41,5441387775985","2,42737147124154","POINT (2.42737147124154 41.5441387775985)"
"Usos Sòl","INT","Interior","41,5440201655937","2,42724494355265","POINT (2.42724494355265 41.5440201655937)"
"Usos Sòl","INT","Interior","41,5437947638667","2,42705036746769","POINT (2.42705036746769 41.5437947638667)"
"Usos Sòl","ZV","Zona Verda","41,5423287434537","2,42555419987423","POINT (2.42555419987423 41.5423287434537)"
"Usos Sòl","ZV","Zona Verda","41,528150576314","2,43303960836578","POINT (2.43303960836578 41.528150576314)"
"Usos Sòl","ZV","Zona Verda","41,5278383031406","2,4328293832137","POINT (2.4328293832137 41.5278383031406)"
"Usos Sòl","ZV","Zona Verda","41,5288071410392","2,43503713491956","POINT (2.43503713491956 41.5288071410392)"
"Usos Sòl","EQ","Equipament","41,5223089539578","2,42844431000327","POINT (2.42844431000327 41.5223089539578)"
"Usos Sòl","PREVIST","Espais Nous","41,5264063208886","2,43326662977172","POINT (2.43326662977172 41.5264063208886)"
"Usos Sòl","PREVIST","Espais Nous","41,5266018347044","2,43357595727035","POINT (2.43357595727035 41.5266018347044)"
"Usos Sòl","PREVIST","Espais Nous","41,5263967928019","2,43203533688986","POINT (2.43203533688986 41.5263967928019)"
"Usos Sòl","PREVIST","Espais Nous","41,5259717923619","2,43129945041969","POINT (2.43129945041969 41.5259717923619)"
"Usos Sòl","PREVIST","Espais Nous","41,5253871629154","2,43161860341685","POINT (2.43161860341685 41.5253871629154)"
"Usos Sòl","PREVIST","Espais Nous","41,5245602190074","2,42917892262845","POINT (2.42917892262845 41.5245602190074)"
"Usos Sòl","PREVIST","Espais Nous","41,5249070639297","2,42969873340303","POINT (2.42969873340303 41.5249070639297)"
"Usos Sòl","FONS","Fons","41,5616276773061","2,45736667407841","POINT (2.45736667407841 41.5616276773061)"
"Usos Sòl","FONS","Fons","41,5595935858398","2,45961010922396","POINT (2.45961010922396 41.5595935858398)"
"Usos Sòl","FONS","Fons","41,5623320391839","2,4593759678869","POINT (2.4593759678869 41.5623320391839)"
"Usos Sòl","ZV","Zona Verda","41,5435799406123","2,42801821113665","POINT (2.42801821113665 41.5435799406123)"
"Usos Sòl","INT","Interior","41,543752433849","2,42752375914783","POINT (2.42752375914783 41.543752433849)"
"Usos Sòl","INT","Interior","41,5432876784167","2,42778230764291","POINT (2.42778230764291 41.5432876784167)"
"Usos Sòl","INT","Interior","41,5437349157184","2,42813635153978","POINT (2.42813635153978 41.5437349157184)"
"Usos Sòl","INT","Interior","41,5431684197652","2,42841805314527","POINT (2.42841805314527 41.5431684197652)"
"Usos Sòl","INT","Interior","41,5429330589789","2,42894987650688","POINT (2.42894987650688 41.5429330589789)"
"Usos Sòl","ZV","Zona Verda","41,5297193831315","2,4361337242959","POINT (2.4361337242959 41.5297193831315)"
"Usos Sòl","ZV","Zona Verda","41,5305331062307","2,43509212659139","POINT (2.43509212659139 41.5305331062307)"
"Usos Sòl","ZV","Zona Verda","41,5224481522316","2,42226704036842","POINT (2.42226704036842 41.5224481522316)"
"Usos Sòl","ZV","Zona Verda","41,5227111187906","2,42216877942053","POINT (2.42216877942053 41.5227111187906)"
"Usos Sòl","INT","Interior","41,5634520455565","2,44679997790846","POINT (2.44679997790846 41.5634520455565)"
"Usos Sòl","INT","Interior","41,563187419521","2,44730687728142","POINT (2.44730687728142 41.563187419521)"
"Usos Sòl","INT","Interior","41,5643800853922","2,44556775998288","POINT (2.44556775998288 41.5643800853922)"
"Usos Sòl","INT","Interior","41,542418670464","2,42820532754821","POINT (2.42820532754821 41.542418670464)"
"Usos Sòl","INT","Interior","41,5431006957335","2,42724231278673","POINT (2.42724231278673 41.5431006957335)"
"Usos Sòl","INT","Interior","41,5425939862224","2,42693686930355","POINT (2.42693686930355 41.5425939862224)"
"Usos Sòl","INT","Interior","41,5420565176531","2,42637916619979","POINT (2.42637916619979 41.5420565176531)"
"Usos Sòl","INT","Interior","41,5416252433957","2,42588312425996","POINT (2.42588312425996 41.5416252433957)"
"Usos Sòl","ZV","Zona Verda","41,5308349124538","2,4331353048563","POINT (2.4331353048563 41.5308349124538)"
"Usos Sòl","ZV","Zona Verda","41,5293873589604","2,43130576019319","POINT (2.43130576019319 41.5293873589604)"
"Usos Sòl","ZV","Zona Verda","41,5294935103228","2,42845932585335","POINT (2.42845932585335 41.5294935103228)"
"Usos Sòl","ZV","Zona Verda","41,5298530340885","2,43549096242127","POINT (2.43549096242127 41.5298530340885)"
"Usos Sòl","PREVIST","Espais Nous","41,5243897494671","2,43040705023436","POINT (2.43040705023436 41.5243897494671)"
"Usos Sòl","PREVIST","Espais Nous","41,5249478572906","2,42983518645459","POINT (2.42983518645459 41.5249478572906)"
"Usos Sòl","PREVIST","Espais Nous","41,5587497366685","2,43281187975567","POINT (2.43281187975567 41.5587497366685)"
"Usos Sòl","INT","Interior","41,5648527967753","2,44643593778384","POINT (2.44643593778384 41.5648527967753)"
"Usos Sòl","INT","Interior","41,5357936277816","2,43373957950367","POINT (2.43373957950367 41.5357936277816)"
"Usos Sòl","INT","Interior","41,5354901820974","2,4335693441426","POINT (2.4335693441426 41.5354901820974)"
"Usos Sòl","INT","Interior","41,5352636806594","2,43329631806882","POINT (2.43329631806882 41.5352636806594)"
"Usos Sòl","INT","Interior","41,5408833812589","2,4255932117204","POINT (2.4255932117204 41.5408833812589)"
"Usos Sòl","INT","Interior","41,540507977462","2,4257598487101","POINT (2.4257598487101 41.540507977462)"
"Usos Sòl","INT","Interior","41,5410925896","2,42621506326782","POINT (2.42621506326782 41.5410925896)"
"Usos Sòl","INT","Interior","41,5405553023783","2,42657581883953","POINT (2.42657581883953 41.5405553023783)"
"Usos Sòl","INT","Interior","41,5406198816596","2,42746425533039","POINT (2.42746425533039 41.5406198816596)"
"Usos Sòl","ZV","Zona Verda","41,5302480776903","2,43391625593467","POINT (2.43391625593467 41.5302480776903)"
"Usos Sòl","ZV","Zona Verda","41,53142594768","2,43338702363932","POINT (2.43338702363932 41.53142594768)"
"Usos Sòl","EQ","Equipament","41,5581076146178","2,42620238546053","POINT (2.42620238546053 41.5581076146178)"
"Usos Sòl","EQ","Equipament","41,5582472537483","2,42619549221953","POINT (2.42619549221953 41.5582472537483)"
"Usos Sòl","EQ","Equipament","41,5583776953488","2,42622177054696","POINT (2.42622177054696 41.5583776953488)"
"Usos Sòl","EQ","Equipament","41,5586416957517","2,42612594087942","POINT (2.42612594087942 41.5586416957517)"
"Usos Sòl","EQ","Equipament","41,5587711920867","2,42605674946581","POINT (2.42605674946581 41.5587711920867)"
"Usos Sòl","EQ","Equipament","41,5589045343884","2,42599736443562","POINT (2.42599736443562 41.5589045343884)"
"Usos Sòl","INT","Interior","41,5346718064699","2,4339966665947","POINT (2.4339966665947 41.5346718064699)"
"Usos Sòl","INT","Interior","41,5348567913455","2,43429313206414","POINT (2.43429313206414 41.5348567913455)"
"Usos Sòl","INT","Interior","41,5351901156771","2,43442393008327","POINT (2.43442393008327 41.5351901156771)"
"Usos Sòl","INT","Interior","41,5352421753381","2,43496739046396","POINT (2.43496739046396 41.5352421753381)"
"Usos Sòl","INT","Interior","41,5347157413434","2,43562070360702","POINT (2.43562070360702 41.5347157413434)"
"Usos Sòl","INT","Interior","41,541503662487","2,42735779519896","POINT (2.42735779519896 41.541503662487)"
"Usos Sòl","INT","Interior","41,5419313404926","2,42790670718987","POINT (2.42790670718987 41.5419313404926)"
"Usos Sòl","INT","Interior","41,5418169657373","2,42852406782961","POINT (2.42852406782961 41.5418169657373)"
"Usos Sòl","INT","Interior","41,5411699482799","2,42840105501755","POINT (2.42840105501755 41.5411699482799)"
"Usos Sòl","INT","Interior","41,540566212286","2,4282867984552","POINT (2.4282867984552 41.540566212286)"
"Usos Sòl","ZV","Zona Verda","41,5329491913675","2,43270288326949","POINT (2.43270288326949 41.5329491913675)"
"Usos Sòl","ZV","Zona Verda","41,5341750088065","2,43215223310018","POINT (2.43215223310018 41.5341750088065)"
"Usos Sòl","ZV","Zona Verda","41,5327370222611","2,42122015166295","POINT (2.42122015166295 41.5327370222611)"
"Usos Sòl","ZV","Zona Verda","41,5222503286608","2,42206392410246","POINT (2.42206392410246 41.5222503286608)"
"Usos Sòl","VIA","Vials","41,5245290529569","2,42172710198052","POINT (2.42172710198052 41.5245290529569)"
"Usos Sòl","INT","Interior","41,5345854792848","2,43513915339291","POINT (2.43513915339291 41.5345854792848)"
"Usos Sòl","INT","Interior","41,5342609527996","2,43500420346661","POINT (2.43500420346661 41.5342609527996)"
"Usos Sòl","INT","Interior","41,5340595637959","2,43472143386225","POINT (2.43472143386225 41.5340595637959)"
"Usos Sòl","INT","Interior","41,5334936745211","2,43538794521577","POINT (2.43538794521577 41.5334936745211)"
"Usos Sòl","INT","Interior","41,5336898220938","2,43568115768066","POINT (2.43568115768066 41.5336898220938)"
"Usos Sòl","INT","Interior","41,5339408332367","2,43591367236237","POINT (2.43591367236237 41.5339408332367)"
"Usos Sòl","INT","Interior","41,5405305773645","2,42887785090399","POINT (2.42887785090399 41.5405305773645)"
"Usos Sòl","INT","Interior","41,5411117277338","2,42904641937632","POINT (2.42904641937632 41.5411117277338)"
"Usos Sòl","INT","Interior","41,5416937531239","2,42920628517333","POINT (2.42920628517333 41.5416937531239)"
"Usos Sòl","ESC","Escola","41,5411685857168","2,43028321436367","POINT (2.43028321436367 41.5411685857168)"
"Usos Sòl","ZV","Zona Verda","41,5352256812432","2,4316800463445","POINT (2.4316800463445 41.5352256812432)"
"Usos Sòl","ZV","Zona Verda","41,5360517423292","2,4313097283621","POINT (2.4313097283621 41.5360517423292)"
"Usos Sòl","PREVIST","Espais Nous","41,5583784927789","2,43127093509058","POINT (2.43127093509058 41.5583784927789)"
"Usos Sòl","PREVIST","Espais Nous","41,5588635648125","2,43026239302933","POINT (2.43026239302933 41.5588635648125)"
"Usos Sòl","PREVIST","Espais Nous","41,5594186154979","2,43195459074552","POINT (2.43195459074552 41.5594186154979)"
"Usos Sòl","INT","Interior","41,559681887028","2,4309549156826","POINT (2.4309549156826 41.559681887028)"
"Usos Sòl","PREVIST","Espais Nous","41,5600663826377","2,43003396501166","POINT (2.43003396501166 41.5600663826377)"
"Usos Sòl","INT","Interior","41,5341162488244","2,43634635352389","POINT (2.43634635352389 41.5341162488244)"
"Usos Sòl","TR","Transit Reduït","41,5349808923496","2,43430937761288","POINT (2.43430937761288 41.5349808923496)"
"Usos Sòl","TR","Transit Reduït","41,5352232572926","2,43517972025544","POINT (2.43517972025544 41.5352232572926)"
"Usos Sòl","TR","Transit Reduït","41,5343644178625","2,43509498716571","POINT (2.43509498716571 41.5343644178625)"
"Usos Sòl","ZV","Zona Verda","41,5246999754815","2,42814551920228","POINT (2.42814551920228 41.5246999754815)"
"Usos Sòl","EQ","Equipament","41,524632703491","2,42411095397742","POINT (2.42411095397742 41.524632703491)"
"Usos Sòl","ZV","Zona Verda","41,5262454064862","2,42305240549503","POINT (2.42305240549503 41.5262454064862)"
"Usos Sòl","INT","Interior","41,525083563512","2,42677027140596","POINT (2.42677027140596 41.525083563512)"
"Usos Sòl","ZV","Zona Verda","41,5312751974293","2,43421862658117","POINT (2.43421862658117 41.5312751974293)"
"Usos Sòl","ZV","Zona Verda","41,5317794729201","2,43534008962715","POINT (2.43534008962715 41.5317794729201)"
"Usos Sòl","ZV","Zona Verda","41,5312699244466","2,43657613602324","POINT (2.43657613602324 41.5312699244466)"
"Usos Sòl","FONS","Fons","41,531385319709","2,43551089629705","POINT (2.43551089629705 41.531385319709)"
"Usos Sòl","EQ","Equipament","41,5285298922942","2,42934602249992","POINT (2.42934602249992 41.5285298922942)"
"Usos Sòl","EQ","Equipament","41,5590177788685","2,425899962784","POINT (2.425899962784 41.5590177788685)"
"Usos Sòl","ZV","Zona Verda","41,5438914713478","2,42440110481569","POINT (2.42440110481569 41.5438914713478)"
"Usos Sòl","EQ","Equipament","41,5459392669054","2,4524388957282","POINT (2.4524388957282 41.5459392669054)"
"Usos Sòl","INT","Interior","41,5453186338776","2,45413702652941","POINT (2.45413702652941 41.5453186338776)"
"Usos Sòl","TR","Transit Reduït","41,5444302750933","2,45446286950797","POINT (2.45446286950797 41.5444302750933)"
"Usos Sòl","ZV","Zona Verda","41,5460705177934","2,43536163392659","POINT (2.43536163392659 41.5460705177934)"
"Usos Sòl","TR","Transit Reduït","41,5349365199371","2,43553878298973","POINT (2.43553878298973 41.5349365199371)"
"Usos Sòl","TR","Transit Reduït","41,5346304146871","2,43591344123724","POINT (2.43591344123724 41.5346304146871)"
"Usos Sòl","TR","Transit Reduït","41,5336885290042","2,43574970377298","POINT (2.43574970377298 41.5336885290042)"
"Usos Sòl","EQ","Equipament","41,53493485455","2,4346863602244","POINT (2.4346863602244 41.53493485455)"
"Usos Sòl","EQ","Equipament","41,5337125178016","2,43619870068459","POINT (2.43619870068459 41.5337125178016)"
"Usos Sòl","INT","Interior","41,5260656376634","2,43147427354479","POINT (2.43147427354479 41.5260656376634)"
"Usos Sòl","INT","Interior","41,5270897436423","2,43305622159961","POINT (2.43305622159961 41.5270897436423)"
"Usos Sòl","INT","Interior","41,5269928808712","2,43026271374099","POINT (2.43026271374099 41.5269928808712)"
"Usos Sòl","INT","Interior","41,5259093081533","2,42855833702892","POINT (2.42855833702892 41.5259093081533)"
"Usos Sòl","ECAT","Edifici Catalogat","41,5302708487839","2,43292207236941","POINT (2.43292207236941 41.5302708487839)"
"Usos Sòl","ZV","Zona Verda","41,5304583638105","2,432408580332","POINT (2.432408580332 41.5304583638105)"
"Usos Sòl","VIA","Vials","41,5298493834715","2,42093213067243","POINT (2.42093213067243 41.5298493834715)"
"Usos Sòl","FONS","Fons","41,5388940370597","2,41802814041989","POINT (2.41802814041989 41.5388940370597)"
"Usos Sòl","ZV","Zona Verda","41,5374191879764","2,41880132710854","POINT (2.41880132710854 41.5374191879764)"
"Usos Sòl","EQES","Equipament Esportiu","41,5331876884522","2,43320649946478","POINT (2.43320649946478 41.5331876884522)"
"Usos Sòl","EQES","Equipament Esportiu","41,5329445866297","2,43436077815733","POINT (2.43436077815733 41.5329445866297)"
"Usos Sòl","EQES","Equipament Esportiu","41,5332041854907","2,43479506049862","POINT (2.43479506049862 41.5332041854907)"
"Usos Sòl","EQES","Equipament Esportiu","41,5326492352276","2,43388109627052","POINT (2.43388109627052 41.5326492352276)"
"Usos Sòl","ESC","Escola","41,5336193298051","2,43404359713553","POINT (2.43404359713553 41.5336193298051)"
"Usos Sòl","INT","Interior","41,5428507243344","2,42184117603487","POINT (2.42184117603487 41.5428507243344)"
"Usos Sòl","INT","Interior","41,5279996512122","2,43181417251117","POINT (2.43181417251117 41.5279996512122)"
"Usos Sòl","INT","Interior","41,5260007032649","2,42508791707352","POINT (2.42508791707352 41.5260007032649)"
"Usos Sòl","INT","Interior","41,5267979070093","2,42436871494489","POINT (2.42436871494489 41.5267979070093)"
"Usos Sòl","INT","Interior","41,5276524036935","2,4237528363701","POINT (2.4237528363701 41.5276524036935)"
"Usos Sòl","INT","Interior","41,5280421314373","2,42669436811","POINT (2.42669436811 41.5280421314373)"
"Usos Sòl","EQ","Equipament","41,5298809821715","2,43196046949575","POINT (2.43196046949575 41.5298809821715)"
"Usos Sòl","EQ","Equipament","41,5300996762781","2,43133109335681","POINT (2.43133109335681 41.5300996762781)"
"Usos Sòl","INT","Interior","41,5317497788148","2,43613998645367","POINT (2.43613998645367 41.5317497788148)"
"Usos Sòl","INT","Interior","41,5631541215332","2,42956312350069","POINT (2.42956312350069 41.5631541215332)"
"Usos Sòl","INT","Interior","41,5619260093968","2,42667807545205","POINT (2.42667807545205 41.5619260093968)"
"Usos Sòl","INT","Interior","41,561864537809","2,42647121766813","POINT (2.42647121766813 41.561864537809)"
"Usos Sòl","INT","Interior","41,5619556305952","2,42638112087429","POINT (2.42638112087429 41.5619556305952)"
"Usos Sòl","EQ","Equipament","41,5576768105959","2,42622920374618","POINT (2.42622920374618 41.5576768105959)"
"Usos Sòl","EQ","Equipament","41,5578252667655","2,42619280697601","POINT (2.42619280697601 41.5578252667655)"
