ZONA,AREA,PERIMETRE,AMPLADA,ALCADA,LAT,LNG,WKT
"Càrrega i Descàrrega","29,81972","29,65001","12,42503","2,39997","41,5373167939643","2,42703416414063","POLYGON ((2.42707215197274 41.5373661223788, 2.42697445867772 41.537281643552, 2.42699617636598 41.5372674655372, 2.42709386966834 41.5373519443457, 2.42707215197274 41.5373661223788))"
"Càrrega i Descàrrega","36,96242","35,60031","2,40016","15,4","41,5375046794447","2,42725139705403","POLYGON ((2.42717999489941 41.5374594161842, 2.42720171428927 41.5374452370328, 2.42732279930837 41.5375499426611, 2.42730107990941 41.537564121835, 2.42717999489941 41.5374594161842))"
"Càrrega i Descàrrega","26,16171","26,60031","10,9","2,40016","41,5392204511761","2,42609352668635","POLYGON ((2.42613554719932 41.539181338889, 2.42607725830628 41.5392692068209, 2.42605150612266 41.5392595634472, 2.42610979504161 41.5391716955283, 2.42613554719932 41.539181338889))"
"Càrrega i Descàrrega","29,81972","29,65001","12,42503","2,39997","41,5363243851817","2,42662935127663","POLYGON ((2.42668749946517 41.5363609789448, 2.42655724806541 41.5363066947848, 2.42657120315374 41.5362877913893, 2.42670145452761 41.5363420755335, 2.42668749946517 41.5363609789448))"
"Càrrega i Descàrrega","123,1905","67,68335","29,69285","4,14883","41,5404408742217","2,4241988071038","POLYGON ((2.42401912596826 41.5404434478279, 2.42437066767087 41.540401396472, 2.4243784882283 41.5404383003347, 2.42402694633033 41.5404803517129, 2.42401912596826 41.5404434478279))"
"Càrrega i Descàrrega","60,89289","51,06708","22,8711","2,66244","41,5401578060098","2,42495496645796","POLYGON ((2.4249649263778 41.5400543802526, 2.42497689435688 41.5402601850325, 2.42494500650451 41.540261231764, 2.42493303862641 41.5400554269815, 2.4249649263778 41.5400543802526))"
"Càrrega i Descàrrega","38,5","35,8","15,4","2,5","41,5408540919861","2,42667385655484","POLYGON ((2.42675624944555 41.5408873313641, 2.4265816994469 41.5408421416609, 2.426591463749 41.5408208525494, 2.42676601369752 41.5408660422376, 2.42675624944555 41.5408873313641))"
"Càrrega i Descàrrega","40,90147","32,75081","3,07527","13,30014","41,5436575223706","2,42485047503203","POLYGON ((2.4248783470012 41.5435997205417, 2.42490929173247 41.5436147792751, 2.42482260301271 41.5437153241918, 2.42479165825415 41.5437002654351, 2.4248783470012 41.5435997205417))"
"Càrrega i Descàrrega","38,50146","35,80117","15,40058","2,5","41,5437474316671","2,42676964746571","POLYGON ((2.42669454127915 41.5437893042297, 2.42682326625035 41.5436898603318, 2.42684475355568 41.5437055590544, 2.42671602858571 41.5438050029763, 2.42669454127915 41.5437893042297))"
"Càrrega i Descàrrega","48,96385","45,60321","2,4","20,40161","41,5425478351923","2,43392722917337","POLYGON ((2.43385457362697 41.5426225282295, 2.43383348530052 41.5426078218471, 2.43399988455218 41.5424731421072, 2.43402097287326 41.5424878484593, 2.43385457362697 41.5426225282295))"
"Càrrega i Descàrrega","132,10212","96,61947","2,90974","45,4","41,5403441046627","2,42636281698931","POLYGON ((2.42663329537413 41.5403180378813, 2.42663551151939 41.5403441930982, 2.4260923383943 41.5403701708063, 2.42609012246726 41.5403440155805, 2.42663329537413 41.5403180378813))"
"Càrrega i Descàrrega","29,95382","29,76383","12,48219","2,39972","41,5397704589179","2,43155641257386","POLYGON ((2.43148822360381 41.5397959950696, 2.43160713767962 41.5397277464219, 2.43162460149061 41.5397449227252, 2.4315056874013 41.5398131713907, 2.43148822360381 41.5397959950696))"
"Càrrega i Descàrrega","29,94234","29,75401","12,47725","2,39975","41,5354916691159","2,42397385591992","POLYGON ((2.42403119907484 41.5354540142007, 2.42393919331157 41.535542619914, 2.42391651269854 41.5355293240018, 2.42400851847351 41.5354407183066, 2.42403119907484 41.5354540142007))"
"Càrrega i Descàrrega","25,06006","26,90603","11,21938","2,23364","41,5405122089809","2,43488689786604","POLYGON ((2.43481936323259 41.540503285316, 2.43495383198957 41.540501019133, 2.43495443251839 41.5405211326063, 2.43481996371974 41.5405233987897, 2.43481936323259 41.540503285316))"
"Càrrega i Descàrrega","25,01359","26,90189","11,22196","2,22899","41,5415077131663","2,43432541294464","POLYGON ((2.43436009535872 41.5415521646416, 2.43427075150231 41.5414765943541, 2.43429073057785 41.5414632616803, 2.43438007443952 41.5415388319525, 2.43436009535872 41.5415521646416))"
"Càrrega i Descàrrega","45,16753","42,15017","18,65372","2,42137","41,5405150718395","2,4345373126596","POLYGON ((2.43442531038119 41.5405053167521, 2.4346489180244 41.5405030194492, 2.43464931497285 41.5405248268182, 2.43442570725452 41.5405271241213, 2.43442531038119 41.5405053167521))"
"Càrrega i Descàrrega","45,60144","36,79899","15,44746","2,95203","41,5385488168496","2,43344052787914","POLYGON ((2.43352559253313 41.5385793406978, 2.4333464770961 41.5385440105938, 2.43335546330569 41.5385182929389, 2.43353457867697 41.5385536230285, 2.43352559253313 41.5385793406978))"
"Càrrega i Descàrrega","58,55998","53,59998","2,4","24,39999","41,5371796846786","2,43414369062698","POLYGON ((2.43428885350927 41.5371968852592, 2.4342816112342 41.537217806123, 2.43399852782361 41.537162483915, 2.43400577018334 41.5371415630695, 2.43428885350927 41.5371968852592))"
"Càrrega i Descàrrega","22,55975","23,5999","9,39997","2,39998","41,5371094823056","2,43492593627588","POLYGON ((2.43487666834713 41.5371326901859, 2.43495436662225 41.5370713692392, 2.43497520416954 41.5370862744039, 2.43489750589595 41.5371475953645, 2.43487666834713 41.5371326901859))"
"Càrrega i Descàrrega","36,95953","35,59961","2,4","15,39981","41,5385427734776","2,42363635349156","POLYGON ((2.42367757957487 41.5384797870612, 2.42370113480426 41.5384921997658, 2.42359512732772 41.5386057598779, 2.42357157207788 41.5385933471517, 2.42367757957487 41.5384797870612))"
"Càrrega i Descàrrega","64,91829","55,90595","25,39682","2,55616","41,5402994703256","2,4273312718276","POLYGON ((2.42717836189155 41.5402954751004, 2.42748217445635 41.5402804913466, 2.42748418178475 41.5403034653475, 2.42718036911278 41.5403184491059, 2.42717836189155 41.5402954751004))"
"Càrrega i Descàrrega","37,4621","43,68143","19,96426","1,87646","41,5424826718921","2,42516961596622","POLYGON ((2.42511141069465 41.5425616839333, 2.42520720507428 41.5423968953653, 2.42522782109535 41.5424036598193, 2.42513202675767 41.5425684484047, 2.42511141069465 41.5425616839333))"
"Càrrega i Descàrrega","26,78087","23,51451","8,66742","3,08983","41,5403831119791","2,42509078803738","POLYGON ((2.425037923109 41.540371290595, 2.42514168470793 41.5403671424061, 2.42514365298523 41.5403949333391, 2.42503989134196 41.5403990815294, 2.425037923109 41.540371290595))"
"Càrrega i Descàrrega","32,6522","32,01018","13,60509","2,4","41,5416900910135","2,42773853899024","POLYGON ((2.42781599138986 41.5416680712375, 2.42767578983371 41.5417306920148, 2.42766108653856 41.5417121107368, 2.42780128806837 41.541649489977, 2.42781599138986 41.5416680712375))"
"Càrrega i Descàrrega","43,38118","34,54604","14,22293","3,05009","41,5320216693053","2,43634633987141","POLYGON ((2.43641436263357 41.5319806939879, 2.43630665834852 41.5320799999845, 2.43627831702354 41.5320626445817, 2.43638602132255 41.5319633386114, 2.43641436263357 41.5319806939879))"
"Càrrega i Descàrrega","35,72543","38,54768","17,19634","2,0775","41,5513446056086","2,44410039596073","POLYGON ((2.44399796016179 41.5513317963302, 2.44420394549833 41.5513387213463, 2.44420283180108 41.5513574147961, 2.44399684640536 41.5513504897777, 2.44399796016179 41.5513317963302))"
"Càrrega i Descàrrega","35,0929","33,14386","14,07944","2,49249","41,5312831360304","2,43841353678314","POLYGON ((2.43836828456699 41.5312284528883, 2.43848102200365 41.5313228222874, 2.43845878907521 41.5313378191545, 2.4383460516453 41.5312434497339, 2.43836828456699 41.5312284528883))"
"Càrrega i Descàrrega","60,89213","47,07891","20,58076","2,95869","41,5319252622416","2,4377302263565","POLYGON ((2.43780048987316 41.5320025976419, 2.43763381610854 41.5318659314187, 2.43765996300667 41.5318479267985, 2.43782663678094 41.5319845929843, 2.43780048987316 41.5320025976419))"
"Càrrega i Descàrrega","45,27274","34,86797","14,25894","3,17504","41,5315196872561","2,43724257066591","POLYGON ((2.4371994380435 41.53146243641, 2.43731395599451 41.5315577770994, 2.43728570336399 41.5315769380859, 2.4371711854213 41.5314815973688, 2.4371994380435 41.53146243641))"
"Càrrega i Descàrrega","40,6811","37,54488","16,27244","2,5","41,5481432071579","2,4364726232021","POLYGON ((2.43653850769308 41.5481984117969, 2.43638771797807 41.5481054056357, 2.43640673882313 41.5480880024815, 2.43655752852552 41.548181008618, 2.43653850769308 41.5481984117969))"
"Càrrega i Descàrrega","37,92129","31,28883","2,99876","12,64565","41,5546312796265","2,44166867828733","POLYGON ((2.44174556867291 41.5546407623587, 2.44173171270725 41.5546656865234, 2.44159178792479 41.554621796843, 2.44160564393445 41.5545968726951, 2.44174556867291 41.5546407623587))"
"Càrrega i Descàrrega","28,82545","28,0505","11,52388","2,50137","41,5423446867022","2,45085704803262","POLYGON ((2.45081450342595 41.5423870973728, 2.45087236053395 41.5422928409888, 2.45089959258356 41.5423022760151, 2.45084173550641 41.5423965324128, 2.45081450342595 41.5423870973728))"
"Càrrega i Descàrrega","37,8696","36,35806","15,77903","2,4","41,543479612371","2,45284784668985","POLYGON ((2.45292456488611 41.5435225606848, 2.45275760096602 41.5434557429, 2.45277112859536 41.5434366640064, 2.45293809248071 41.5435034817716, 2.45292456488611 41.5435225606848))"
"Càrrega i Descàrrega","36,99546","35,63031","15,41522","2,39993","41,5431421034258","2,45190048159324","POLYGON ((2.45182575950833 41.5430998546416, 2.45198876301224 41.5431652866211, 2.45197520377564 41.5431843521616, 2.45181220023794 41.543118920163, 2.45182575950833 41.5430998546416))"
"Càrrega i Descàrrega","33,10367","31,72085","13,38774","2,47269","41,545600053589","2,4501942384679","POLYGON ((2.45026046781063 41.5455642265199, 2.45014941383505 41.5456512899109, 2.45012800905223 41.5456358806192, 2.45023906302971 41.5455488172486, 2.45026046781063 41.5455642265199))"
"Càrrega i Descàrrega","42,68426","43,20389","19,40195","2,2","41,543281997902","2,45389157052643","POLYGON ((2.45385191710339 41.543364735251, 2.4539055591192 41.543194690881, 2.45393122384738 41.5431992605375, 2.45387758189478 41.5433693049197, 2.45385191710339 41.543364735251))"
"Càrrega i Descàrrega","33,57786","32,61284","13,8888","2,41762","41,5490934460922","2,45123791042387","POLYGON ((2.45116204601981 41.54906546439, 2.45132189902039 41.5491005247896, 2.45131377489377 41.5491214277447, 2.45115392184633 41.5490863673335, 2.45116204601981 41.54906546439))"
"Càrrega i Descàrrega","47,16378","43,68502","19,41302","2,42949","41,5507386516286","2,45056293819376","POLYGON ((2.45065111669981 41.5506805519034, 2.45049653914403 41.5508112831408, 2.45047475952999 41.5507967512846, 2.4506293370944 41.5506660200762, 2.45065111669981 41.5506805519034))"
"Càrrega i Descàrrega","30,94088","28,99066","11,89393","2,6014","41,5496363584286","2,45144908187687","POLYGON ((2.45150883527381 41.5496678476607, 2.45137728504656 41.5496264830332, 2.45138932853817 41.5496048691655, 2.45152087872956 41.5496462337792, 2.45150883527381 41.5496678476607))"
"Càrrega i Descàrrega","33,86687","31,60713","13,247","2,55657","41,5448356856031","2,43722403718022","POLYGON ((2.43726625075462 41.5448875114636, 2.43715918430827 41.5447993830562, 2.4371818236729 41.544783859727, 2.43728889012484 41.5448719881135, 2.43726625075462 41.5448875114636))"
"Càrrega i Descàrrega","31,93535","31,46827","13,34022","2,39391","41,551512805267","2,4482335426482","POLYGON ((2.44824214643886 41.5515734998199, 2.44819738170825 41.5514581450288, 2.44822493887302 41.5514521107128, 2.44826970364869 41.5515674654935, 2.44824214643886 41.5515734998199))"
"Càrrega i Descàrrega","22,56001","23,6","9,4","2,4","41,5505014945434","2,44798373306805","POLYGON ((2.44800223817519 41.5504600737592, 2.44799392628313 41.5505445095066, 2.44796522793703 41.550542915324, 2.44797353986618 41.5504584795789, 2.44800223817519 41.5504600737592))"
"Càrrega i Descàrrega","35,5137","34,39475","14,79738","2,4","41,5500295417876","2,44821271443084","POLYGON ((2.44817491849229 41.5500907923945, 2.44822280164134 41.5499624571851, 2.44825051029754 41.5499682911672, 2.44820262719873 41.5500966263883, 2.44817491849229 41.5500907923945))"
"Càrrega i Descàrrega","24,85325","25,41414","10,29234","2,41473","41,549378152357","2,44815296443673","POLYGON ((2.44815901636706 41.5493307594839, 2.44817560264971 41.549422621986, 2.44814691249718 41.5494255452293, 2.44813032625449 41.5493336827233, 2.44815901636706 41.5493307594839))"
"Càrrega i Descàrrega","39,22383","25,82211","8,02077","4,89028","41,5491979928085","2,4479433296894","POLYGON ((2.44798804633501 41.549223710869, 2.44789241560753 41.5492160750252, 2.44789861307929 41.5491722747308, 2.44799424374306 41.549179910569, 2.44798804633501 41.549223710869))"
"Càrrega i Descàrrega","20,2283","21,63046","2,40528","8,40995","41,5361759672295","2,42177172447544","POLYGON ((2.4217822494532 41.5361373761558, 2.42180781548601 41.5361473936249, 2.42176119948492 41.5362145583019, 2.42173563343309 41.5362045408224, 2.4217822494532 41.5361373761558))"
"Càrrega i Descàrrega","29,89973","29,67229","12,43086","2,40528","41,5441958910138","2,42320573003564","POLYGON ((2.42325416390441 41.5442397930285, 2.42313899382059 41.5441687307077, 2.42315729623229 41.5441519889787, 2.42327246630687 41.5442230512814, 2.42325416390441 41.5442397930285))"
"Càrrega i Descàrrega","35,39945","34,24532","14,71738","2,40528","41,5362158405056","2,4351669010537","POLYGON ((2.43509713502335 41.5361738574245, 2.43525082584419 41.5362389508506, 2.43523666717445 41.5362578235445, 2.43508297632354 41.5361927300995, 2.43509713502335 41.5361738574245))"
"Càrrega i Descàrrega","96,94947","80,12489","37,47543","2,58701","41,5322435344122","2,43794226884723","POLYGON ((2.43808096271964 41.5323767964645, 2.43778052161684 41.5321258565022, 2.43780357554295 41.5321102721931, 2.43810401666407 41.5323612120959, 2.43808096271964 41.5323767964645))"
"Càrrega i Descàrrega","94,76008","82,7912","38,96358","2,43202","41,5307857044797","2,43787653460246","POLYGON ((2.43802439245603 41.5309219649305, 2.43770727573599 41.5306643173238, 2.43772867736823 41.5306494438395, 2.43804579410186 41.5309070913878, 2.43802439245603 41.5309219649305))"
"Càrrega i Descàrrega","18,98687","18,7334","2,9667","6,4","41,5294642078452","2,43551007957951","POLYGON ((2.43555221940609 41.5294616509606, 2.43553990945026 41.5294867200608, 2.43546793974979 41.5294667647143, 2.43548024972945 41.5294416956219, 2.43555221940609 41.5294616509606))"
"Càrrega i Descàrrega","49,73673","39,41374","16,73482","2,97205","41,5324818909639","2,43722813641879","POLYGON ((2.4372838866996 41.5325459557507, 2.43714643774795 41.5324361683507, 2.43717238624758 41.5324178261499, 2.43730983520497 41.5325276135192, 2.4372838866996 41.5325459557507))"
"Càrrega i Descàrrega","30,90639","29,72511","12,36256","2,5","41,5396695791685","2,43597562044836","POLYGON ((2.43590782674304 41.5396444373643, 2.43605108969272 41.5396729542415, 2.43604341420654 41.5396947209329, 2.43590015121239 41.539666204046, 2.43590782674304 41.5396444373643))"
"Càrrega i Descàrrega","24,96","25,6","10,4","2,4","41,5305750969602","2,43855842285547","POLYGON ((2.43850466545217 41.5305490439224, 2.43862193717968 41.5305808142535, 2.4386121803021 41.530601149973, 2.43849490854284 41.5305693796318, 2.43850466545217 41.5305490439224))"
"Càrrega i Descàrrega","60,85315","55,51096","25,35548","2,4","41,5325038638064","2,43997120365402","POLYGON ((2.43987942916052 41.5324122093282, 2.44008423474616 41.5325809516564, 2.44006297840599 41.5325955182115, 2.43985817283048 41.5324267758459, 2.43987942916052 41.5324122093282))"
"Càrrega i Descàrrega","40,43263","33,51263","13,83351","2,9228","41,531877135919","2,43961845487543","POLYGON ((2.43968801971054 41.5318407744412, 2.43957441000678 41.5319315342673, 2.43954888996265 41.531913497354, 2.43966249966996 41.5318227375529, 2.43968801971054 41.5318407744412))"
"Càrrega i Descàrrega","140,59828","102,655","48,42402","2,90348","41,5338234905798","2,44592024985824","POLYGON ((2.44572206531452 41.5336636339817, 2.4461424365362 41.5339644077711, 2.44611843537735 41.5339833468381, 2.44569806414613 41.5336825729619, 2.44572206531452 41.5336636339817))"
"Càrrega i Descàrrega","32,24316","30,00243","12,40121","2,6","41,5345256005046","2,43977227924516","POLYGON ((2.43973270667328 41.5344768959962, 2.43983455487111 41.5345582605746, 2.43981185187617 41.5345743049994, 2.43971000368206 41.534492940401, 2.43973270667328 41.5344768959962))"
"Càrrega i Descàrrega","71,55344","66,51501","30,94524","2,31226","41,5337631282589","2,44089836071631","POLYGON ((2.4407619384209 41.533858117194, 2.44101448054772 41.533653960261, 2.44103478261288 41.5336681391579, 2.44078224049375 41.533872296135, 2.4407619384209 41.533858117194))"
"Càrrega i Descàrrega","28,69563","28,57648","11,87094","2,4173","41,5352365119702","2,44120169954419","POLYGON ((2.44114877688809 41.5352738667168, 2.44123096685171 41.5351865818236, 2.44125462213946 41.5351991571986, 2.44117243219134 41.5352864421086, 2.44114877688809 41.5352738667168))"
"Càrrega i Descàrrega","36,12105","31,40016","2,80008","12,9","41,5372240447845","2,43885755860499","POLYGON ((2.43878463232133 41.5372009837775, 2.43880391982242 41.537180342433, 2.43893048494082 41.5372471057455, 2.43891119745966 41.5372677471112, 2.43878463232133 41.5372009837775))"
"Càrrega i Descàrrega","19,3722","20,08817","7,44045","2,60363","41,537552843194","2,43841755194175","POLYGON ((2.43845596814378 41.537532175126, 2.43840466902924 41.5375869987477, 2.43837913571533 41.5375735112491, 2.43843043484051 41.5375186876387, 2.43845596814378 41.537532175126))"
"Càrrega i Descàrrega","93,44563","67,01317","30,43639","3,07019","41,5371069124727","2,43854190903251","POLYGON ((2.43867942268599 41.5371980411689, 2.43838294360036 41.5370382539814, 2.43840439576563 41.537015783613, 2.43870087480266 41.5371755707457, 2.43867942268599 41.5371980411689))"
"Càrrega i Descàrrega","14,79361","17,85575","6,72958","2,1983","41,5374710857591","2,43849119839727","POLYGON ((2.43852517628434 41.537451986653, 2.43847877881701 41.5375015725177, 2.43845722049029 41.537490184855, 2.43850361796577 41.537440598999, 2.43852517628434 41.537451986653))"
"Càrrega i Descàrrega","30,10763","29,88969","2,4","12,54484","41,5376587528775","2,43831594871973","POLYGON ((2.43828503512414 41.5377113755826, 2.43826136595491 41.537699086094, 2.43834686226478 41.5376061301632, 2.43837053141669 41.5376184196344, 2.43828503512414 41.5377113755826))"
"Càrrega i Descàrrega","35,96","30,6","12,4","2,9","41,5373433211705","2,43898797250849","POLYGON ((2.43893715073054 41.5373005308771, 2.4390587802011 41.5373647388223, 2.43903879435337 41.5373861114413, 2.438917164863 41.5373219034751, 2.43893715073054 41.5373005308771))"
"Càrrega i Descàrrega","24,96169","25,44904","2,42314","10,30138","41,5365296095099","2,44122325707411","POLYGON ((2.44127703143539 41.5365548857766, 2.44125639620331 41.536570246722, 2.44116948275491 41.5365043332182, 2.44119011798625 41.5364889722882, 2.44127703143539 41.5365548857766))"
"Càrrega i Descàrrega","39,3743","37,61192","16,40596","2,4","41,5343365703077","2,4430440616736","POLYGON ((2.44297550417713 41.5343906276645, 2.44308913825735 41.5342700223951, 2.44311261905582 41.534282512909, 2.44299898499685 41.5344031182014, 2.44297550417713 41.5343906276645))"
"Càrrega i Descàrrega","31","29,8","12,4","2,5","41,5340489481852","2,44363772665258","POLYGON ((2.44359222355506 41.5340033816794, 2.44370317281188 41.5340777069983, 2.44368322981377 41.5340945146729, 2.44357228055148 41.5340201893349, 2.44359222355506 41.5340033816794))"
"Càrrega i Descàrrega","31","29,8","2,5","12,4","41,5356042366643","2,44270289695432","POLYGON ((2.44274307118644 41.5355559239639, 2.4427648472386 41.5355713943965, 2.4426627226622 41.5356525493498, 2.44264094660758 41.535637078898, 2.44274307118644 41.5355559239639))"
"Càrrega i Descàrrega","20,16","21,6","2,4","8,4","41,5347083816081","2,44548924039945","POLYGON ((2.44550927721977 41.5346720326183, 2.44553181004886 41.5346854729922, 2.44546920355651 41.534744730594, 2.44544667072008 41.5347312902079, 2.44550927721977 41.5346720326183))"
"Càrrega i Descàrrega","26,19314","27,33173","11,36017","2,3057","41,5371099425239","2,44275893626249","POLYGON ((2.44271561318657 41.5370691295558, 2.44282000858078 41.5371348354552, 2.44280225939278 41.5371507554756, 2.4426978639913 41.5370850495603, 2.44271561318657 41.5370691295558))"
"Càrrega i Descàrrega","37,66829","35,91004","15,52941","2,42561","41,5395452333611","2,43965207753371","POLYGON ((2.43971586644249 41.5395973258365, 2.43957018365142 41.539510237114, 2.43958828872722 41.5394931408506, 2.43973397150473 41.5395802295503, 2.43971586644249 41.5395973258365))"
"Càrrega i Descàrrega","186,304","70,9861","29,08827","6,40478","41,5394717975321","2,44272581856088","POLYGON ((2.44264734585508 41.5395922835209, 2.44272967988644 41.5393376910116, 2.44280429097351 41.5393513114854, 2.44272195721632 41.5396059040492, 2.44264734585508 41.5395922835209))"
"Càrrega i Descàrrega","40,6601","37,75856","2,47927","16,40001","41,5411009986304","2,44335866112206","POLYGON ((2.44325930575573 41.5410982427002, 2.44326482991689 41.5410763008031, 2.44345801649764 41.5411037544748, 2.44345249239925 41.5411256963815, 2.44325930575573 41.5410982427002))"
"Càrrega i Descàrrega","34,36344","33,04327","2,44037","14,08127","41,5480823832873","2,43587899875334","POLYGON ((2.43595749350691 41.5480565926244, 2.43596446855652 41.5480779394234, 2.43580050393797 41.5481081738961, 2.43579352893926 41.5480868270875, 2.43595749350691 41.5480565926244))"
"Càrrega i Descàrrega","30,5661","30,2826","12,74256","2,39874","41,548502153891","2,43730780654365","POLYGON ((2.43724280049502 41.5484701358048, 2.43738386060399 41.5485142240025, 2.43737281265664 41.5485341719406, 2.43723175251212 41.5484900837293, 2.43724280049502 41.5484701358048))"
"Càrrega i Descàrrega","33,54391","31,83525","13,41764","2,49999","41,5476949469966","2,44573221987118","POLYGON ((2.4458132602836 41.5477034194511, 2.44565255567553 41.5477089682557, 2.44565117948065 41.5476864744851, 2.44581188403309 41.5476809256821, 2.4458132602836 41.5477034194511))"
"Càrrega i Descàrrega","32,90772","36,82013","16,40398","2,00608","41,5453027327309","2,44578227634236","POLYGON ((2.44569947580573 41.5453435966941, 2.44584952869108 41.5452480829147, 2.44586507677499 41.5452618687072, 2.4457150238802 41.5453573825065, 2.44569947580573 41.5453435966941))"
"Càrrega i Descàrrega","51,75681","46,93024","21,00058","2,46454","41,5465241742046","2,44512441752062","POLYGON ((2.44511739114866 41.5466192535419, 2.44510195079471 41.5464304561315, 2.44513144387045 41.5464290948653, 2.44514688430997 41.5466178922723, 2.44511739114866 41.5466192535419))"
"Càrrega i Descàrrega","32,28892","30,03774","12,41888","2,59999","41,5487755050269","2,44034906420852","POLYGON ((2.440411465049 41.548808180992, 2.44027445558584 41.5487643768741, 2.44028666343107 41.5487428290281, 2.44042367285729 41.5487866331313, 2.440411465049 41.548808180992))"
"Càrrega i Descàrrega","28,51541","27,81233","2,5","11,40617","41,5484858704773","2,44093112965024","POLYGON ((2.44095407340838 41.5484361879462, 2.44097963238251 41.5484479517615, 2.44090818585657 41.5485355530032, 2.44088262686126 41.5485237891721, 2.44095407340838 41.5484361879462))"
"Càrrega i Descàrrega","28,02932","29,45734","12,48333","2,24534","41,550335145494","2,44133688622732","POLYGON ((2.44131667907286 41.5503902127731, 2.44133028262415 41.5502782401613, 2.44135709334699 41.5502800782106, 2.44134348984152 41.5503920508258, 2.44131667907286 41.5503902127731))"
"Càrrega i Descàrrega","38,73382","30,41055","11,96913","3,23614","41,548913487574","2,44248287070125","POLYGON ((2.4425567669073 41.5489074548796, 2.44242308910113 41.5489466713904, 2.44240897448205 41.5489195202208, 2.44254265224045 41.5488803037261, 2.4425567669073 41.5489074548796))"
"Càrrega i Descàrrega","32,53191","30,22781","12,51433","2,59957","41,5509782531422","2,44438949475423","POLYGON ((2.44437408893868 41.5509218667532, 2.44443352124417 41.551025365533, 2.44440490059603 41.5510346395288, 2.44434546832803 41.5509311407346, 2.44437408893868 41.5509218667532))"
"Càrrega i Descàrrega","32,5","31","2,5","13","41,5443151512881","2,44688840865361","POLYGON ((2.44681109214769 41.5443017176636, 2.44682323901815 41.5442811320191, 2.446965725192 41.5443285848607, 2.44695357835752 41.5443491705203, 2.44681109214769 41.5443017176636))"
"Càrrega i Descàrrega","31,03888","29,84508","12,4243","2,49824","41,5457530628571","2,4465059913303","POLYGON ((2.4464341604211 41.5457344798719, 2.44658180055847 41.545749343371, 2.44657782228116 41.5457716457975, 2.44643018209406 41.5457567822931, 2.4464341604211 41.5457344798719))"
"Càrrega i Descàrrega","29,90243","29,62297","12,4","2,41149","41,5474906292866","2,4461555453881","POLYGON ((2.44608061358206 41.5474823966152, 2.44622912294883 41.5474771653568, 2.44623047721365 41.5474988619093, 2.44608196779732 41.5475040931691, 2.44608061358206 41.5474823966152))"
"Càrrega i Descàrrega","50,87558","36,55689","14,85322","3,42522","41,5540582829903","2,44201998423489","POLYGON ((2.44199017320415 41.5539933905501, 2.44208461694768 41.5541068159021, 2.44204979532463 41.5541231754223, 2.44195535161881 41.5540097500424, 2.44199017320415 41.5539933905501))"
"Càrrega i Descàrrega","44,8783","39,63554","17,21009","2,60767","41,5493050106425","2,44273697520006","POLYGON ((2.44284063293555 41.5492959791676, 2.44264153172958 41.5493367043917, 2.4426333174366 41.5493140420237, 2.44283241857788 41.5492733168132, 2.44284063293555 41.5492959791676))"
"Càrrega i Descàrrega","26,38194","24,09397","9,17","2,87698","41,5463212253948","2,44667341632557","POLYGON ((2.44669838119684 41.5462822176447, 2.44668258728512 41.5463639556859, 2.44664845142408 41.546360233139, 2.44666424537778 41.5462784951026, 2.44669838119684 41.5462822176447))"
"Càrrega i Descàrrega","108,49491","50,7347","19,92113","5,44622","41,5403420251701","2,43644259995628","POLYGON ((2.43636629135404 41.5404152611157, 2.4364587030846 41.5402498077037, 2.43651890838596 41.5402687891719, 2.43642649678078 41.5404342426325, 2.43636629135404 41.5404152611157))"
"Càrrega i Descàrrega","41,34908","42,62709","19,15487","2,15867","41,5310245642586","2,4380900056976","POLYGON ((2.43815712925071 41.5310952189983, 2.43800363862081 41.5309669073975, 2.43802288229022 41.53095390948, 2.43817637292799 41.5310822210555, 2.43815712925071 41.5310952189983))"
"Càrrega i Descàrrega","32,30125","30,02419","12,40906","2,60304","41,5329596566707","2,43679886993564","POLYGON ((2.43673562395432 41.5329913121668, 2.43683985478454 41.5329115721873, 2.43686211585551 41.5329280011394, 2.43675788502581 41.5330077411388, 2.43673562395432 41.5329913121668))"
"Càrrega i Descàrrega","25,24522","25,72243","10,44402","2,41719","41,5402392575569","2,43867093287029","POLYGON ((2.43872041812152 41.5402084597049, 2.43864448929056 41.5402832584072, 2.43862144757213 41.5402700553872, 2.43869737641387 41.5401952566999, 2.43872041812152 41.5402084597049))"
"Càrrega i Descàrrega","23,92","25,4","2,3","10,4","41,5337335373714","2,43760150313785","POLYGON ((2.43754788061744 41.5337075073259, 2.43756748942062 41.533692944522, 2.43765512570146 41.5337595673921, 2.43763551689748 41.5337741302106, 2.43754788061744 41.5337075073259))"
"Càrrega i Descàrrega","29,18902","29,50791","12,4","2,35395","41,5357616383415","2,44625804041458","POLYGON ((2.44621206849448 41.5357164965717, 2.44632283113968 41.5357909813397, 2.44630401239846 41.5358067800929, 2.4461932497483 41.535732295307, 2.44621206849448 41.5357164965717))"
"Càrrega i Descàrrega","48,59369","38,87192","16,48891","2,94705","41,5286771068546","2,43586952698428","POLYGON ((2.43592543467588 41.5287397603815, 2.43578819953384 41.5286328848595, 2.43581361940019 41.5286144533006, 2.43595085454578 41.5287213287926, 2.43592543467588 41.5287397603815))"
